Latitude, Longitude
15.573829,48.133890
15.573830,48.133894
15.573829,48.133890
15.573827,48.133888
15.573823,48.133883
15.573820,48.133880
15.573817,48.133878
15.573815,48.133874
15.573816,48.133874
15.573816,48.133875
15.573818,48.133875
15.573816,48.133869
15.573815,48.133862
15.573815,48.133857
15.573814,48.133857
15.573814,48.133856
15.573813,48.133855
15.573811,48.133854
15.573812,48.133855
15.573816,48.133854
15.573817,48.133852
15.573821,48.133847
15.573826,48.133843
15.573826,48.133841
15.573831,48.133837
15.573835,48.133833
15.573845,48.133826
15.573849,48.133820
15.573852,48.133816
15.573850,48.133816
15.573847,48.133816
15.573846,48.133814
15.573841,48.133815
15.573845,48.133812
15.573845,48.133812
15.573845,48.133813
15.573846,48.133815
15.573845,48.133818
15.573844,48.133820
15.573841,48.133823
15.573839,48.133826
15.573840,48.133825
15.573840,48.133823
15.573832,48.133826
15.573828,48.133828
15.573827,48.133828
15.573827,48.133827
15.573825,48.133828
15.573822,48.133830
15.573819,48.133833
15.573815,48.133835
15.573813,48.133837
15.573812,48.133840
15.573811,48.133842
15.573811,48.133843
15.573809,48.133845
15.573807,48.133846
15.573806,48.133848
15.573807,48.133848
15.573806,48.133848
15.573807,48.133849
15.573807,48.133849
15.573808,48.133849
15.573808,48.133849
15.573808,48.133850
15.573807,48.133851
15.573805,48.133852
15.573804,48.133851
15.573802,48.133851
15.573802,48.133851
15.573802,48.133850
15.573802,48.133851
15.573801,48.133852
15.573801,48.133854
15.573800,48.133856
15.573799,48.133857
15.573800,48.133857
15.573801,48.133857
15.573802,48.133857
15.573803,48.133857
15.573804,48.133857
15.573803,48.133858
15.573801,48.133857
15.573800,48.133856
15.573798,48.133856
15.573797,48.133855
15.573796,48.133854
15.573793,48.133854
15.573791,48.133854
15.573790,48.133854
15.573790,48.133854
15.573790,48.133855
15.573789,48.133856
15.573790,48.133856
15.573791,48.133856
15.573793,48.133856
15.573795,48.133855
15.573796,48.133853
15.573799,48.133851
15.573800,48.133850
15.573802,48.133848
15.573805,48.133847
15.573806,48.133847
15.573808,48.133846
15.573812,48.133846
15.573814,48.133846
15.573817,48.133846
15.573821,48.133846
15.573821,48.133847
15.573823,48.133848
15.573825,48.133848
15.573827,48.133848
15.573830,48.133850
15.573833,48.133851
15.573834,48.133851
15.573836,48.133851
15.573836,48.133852
15.573836,48.133853
15.573836,48.133854
15.573837,48.133854
15.573837,48.133852
15.573831,48.133852
15.573828,48.133853
15.573828,48.133852
15.573826,48.133852
15.573826,48.133853
15.573828,48.133852
15.573826,48.133853
15.573824,48.133854
15.573822,48.133855
15.573825,48.133855
15.573825,48.133856
15.573826,48.133857
15.573827,48.133856
15.573825,48.133856
15.573822,48.133856
15.573825,48.133856
15.573828,48.133856
15.573833,48.133855
15.573834,48.133856
15.573834,48.133856
15.573833,48.133858
15.573832,48.133858
15.573831,48.133857
15.573829,48.133857
15.573826,48.133856
15.573825,48.133855
15.573826,48.133854
15.573824,48.133852
15.573824,48.133851
15.573822,48.133850
15.573820,48.133849
15.573819,48.133849
15.573820,48.133848
15.573820,48.133849
15.573821,48.133849
15.573821,48.133849
15.573821,48.133848
15.573822,48.133848
15.573821,48.133845
15.573821,48.133844
15.573821,48.133842
15.573821,48.133840
15.573821,48.133840
15.573821,48.133841
15.573821,48.133840
15.573821,48.133839
15.573821,48.133837
15.573821,48.133836
15.573822,48.133838
15.573823,48.133841
15.573825,48.133849
15.573826,48.133855
15.573829,48.133857
15.573830,48.133858
15.573830,48.133865
15.573831,48.133867
15.573833,48.133871
15.573835,48.133874
15.573836,48.133877
15.573838,48.133875
15.573838,48.133875
15.573839,48.133876
15.573840,48.133871
15.573841,48.133865
15.573839,48.133865
15.573837,48.133867
15.573836,48.133871
15.573834,48.133872
15.573833,48.133870
15.573833,48.133868
15.573835,48.133867
15.573838,48.133866
15.573840,48.133867
15.573843,48.133868
15.573844,48.133870
15.573846,48.133869
15.573848,48.133868
15.573849,48.133870
15.573854,48.133868
15.573857,48.133870
15.573862,48.133872
15.573861,48.133874
15.573858,48.133877
15.573855,48.133880
15.573850,48.133882
15.573847,48.133883
15.573846,48.133884
15.573843,48.133885
15.573839,48.133887
15.573838,48.133887
15.573836,48.133889
15.573833,48.133891
15.573836,48.133891
15.573836,48.133892
15.573831,48.133894
15.573829,48.133897
15.573825,48.133900
15.573823,48.133903
15.573822,48.133905
15.573821,48.133906
15.573822,48.133906
15.573821,48.133906
15.573823,48.133906
15.573823,48.133905
15.573825,48.133904
15.573825,48.133903
15.573828,48.133904
15.573829,48.133900
15.573831,48.133896
15.573833,48.133894
15.573836,48.133894
15.573837,48.133894
15.573838,48.133892
15.573839,48.133889
15.573840,48.133887
15.573838,48.133883
15.573837,48.133880
15.573837,48.133877
15.573837,48.133873
15.573836,48.133869
15.573834,48.133867
15.573833,48.133865
15.573832,48.133864
15.573831,48.133862
15.573830,48.133861
15.573828,48.133861
15.573826,48.133861
15.573826,48.133862
15.573825,48.133863
15.573824,48.133864
15.573823,48.133865
15.573822,48.133865
15.573820,48.133866
15.573821,48.133866
15.573821,48.133868
15.573822,48.133869
15.573822,48.133871
15.573822,48.133873
15.573823,48.133874
15.573824,48.133875
15.573825,48.133877
15.573826,48.133878
15.573831,48.133878
15.573831,48.133878
15.573836,48.133877
15.573835,48.133877
15.573835,48.133877
15.573834,48.133876
15.573833,48.133876
15.573831,48.133878
15.573832,48.133879
15.573833,48.133880
15.573834,48.133881
15.573835,48.133882
15.573835,48.133883
15.573835,48.133884
15.573836,48.133884
15.573838,48.133884
15.573838,48.133885
15.573838,48.133885
15.573839,48.133885
15.573840,48.133885
15.573841,48.133884
15.573843,48.133884
15.573845,48.133884
15.573847,48.133883
15.573847,48.133883
15.573847,48.133882
15.573847,48.133881
15.573848,48.133880
15.573848,48.133881
15.573848,48.133880
15.573848,48.133881
15.573846,48.133881
15.573843,48.133882
15.573840,48.133881
15.573838,48.133879
15.573837,48.133878
15.573838,48.133875
15.573841,48.133874
15.573838,48.133873
15.573833,48.133873
15.573832,48.133873
15.573831,48.133872
15.573830,48.133871
15.573828,48.133871
15.573829,48.133871
15.573829,48.133871
15.573827,48.133871
15.573829,48.133871
15.573824,48.133873
15.573820,48.133874
15.573824,48.133872
15.573822,48.133873
15.573820,48.133873
15.573819,48.133874
15.573817,48.133875
15.573818,48.133875
15.573820,48.133875
15.573821,48.133875
15.573824,48.133875
15.573826,48.133875
15.573828,48.133875
15.573832,48.133875
15.573835,48.133875
15.573836,48.133874
15.573839,48.133873
15.573840,48.133873
15.573841,48.133872
15.573843,48.133871
15.573843,48.133871
15.573844,48.133870
15.573846,48.133870
15.573848,48.133869
15.573851,48.133868
15.573852,48.133866
15.573853,48.133865
15.573855,48.133865
15.573856,48.133863
15.573857,48.133862
15.573858,48.133862
15.573860,48.133861
15.573861,48.133861
15.573863,48.133860
15.573864,48.133860
15.573865,48.133859
15.573865,48.133859
15.573865,48.133859
15.573865,48.133859
15.573865,48.133860
15.573863,48.133862
15.573861,48.133864
15.573861,48.133864
15.573860,48.133866
15.573859,48.133867
15.573859,48.133867
15.573859,48.133867
15.573858,48.133867
15.573859,48.133865
15.573860,48.133865
15.573860,48.133864
15.573862,48.133863
15.573863,48.133862
15.573863,48.133861
15.573864,48.133860
15.573863,48.133858
15.573863,48.133857
15.573863,48.133856
15.573863,48.133854
15.573863,48.133852
15.573858,48.133853
15.573862,48.133849
15.573862,48.133848
15.573859,48.133848
15.573854,48.133850
15.573847,48.133850
15.573847,48.133850
15.573846,48.133850
15.573847,48.133849
15.573848,48.133850
15.573847,48.133849
15.573846,48.133849
15.573848,48.133851
15.573854,48.133850
15.573859,48.133851
15.573860,48.133854
15.573858,48.133857
15.573856,48.133859
15.573850,48.133860
15.573850,48.133860
15.573849,48.133860
15.573849,48.133861
15.573848,48.133862
15.573850,48.133863
15.573847,48.133866
15.573843,48.133868
15.573840,48.133871
15.573836,48.133873
15.573833,48.133875
15.573833,48.133877
15.573834,48.133878
15.573836,48.133878
15.573839,48.133877
15.573841,48.133877
15.573842,48.133876
15.573842,48.133877
15.573842,48.133878
15.573843,48.133877
15.573844,48.133874
15.573846,48.133871
15.573847,48.133868
15.573848,48.133872
15.573850,48.133874
15.573852,48.133872
15.573855,48.133872
15.573855,48.133871
15.573857,48.133870
15.573858,48.133871
15.573860,48.133873
15.573863,48.133866
15.573864,48.133866
15.573865,48.133867
15.573867,48.133869
15.573868,48.133871
15.573868,48.133873
15.573868,48.133875
15.573868,48.133877
15.573867,48.133880
15.573867,48.133881
15.573867,48.133883
15.573867,48.133884
15.573866,48.133884
15.573864,48.133884
15.573863,48.133884
15.573861,48.133885
15.573859,48.133885
15.573857,48.133886
15.573855,48.133887
15.573853,48.133888
15.573850,48.133889
15.573849,48.133890
15.573848,48.133891
15.573848,48.133891
15.573848,48.133890
15.573849,48.133885
15.573848,48.133879
15.573849,48.133877
15.573851,48.133876
15.573852,48.133875
15.573853,48.133874
15.573855,48.133873
15.573855,48.133873
15.573856,48.133873
15.573857,48.133873
15.573858,48.133874
15.573856,48.133875
15.573856,48.133876
15.573856,48.133877
15.573855,48.133878
15.573855,48.133879
15.573855,48.133881
15.573852,48.133880
15.573849,48.133881
15.573850,48.133882
15.573849,48.133881
15.573847,48.133880
15.573844,48.133877
15.573842,48.133874
15.573841,48.133874
15.573842,48.133875
15.573843,48.133875
15.573843,48.133877
15.573843,48.133877
15.573842,48.133877
15.573840,48.133874
15.573838,48.133872
15.573835,48.133870
15.573835,48.133869
15.573837,48.133871
15.573839,48.133872
15.573840,48.133873
15.573840,48.133874
15.573841,48.133874
15.573842,48.133874
15.573842,48.133874
15.573843,48.133874
15.573842,48.133874
15.573841,48.133874
15.573840,48.133873
15.573840,48.133874
15.573842,48.133874
15.573842,48.133874
15.573843,48.133874
15.573844,48.133874
15.573843,48.133873
15.573843,48.133873
15.573843,48.133874
15.573842,48.133875
15.573841,48.133877
15.573840,48.133879
15.573840,48.133881
15.573839,48.133882
15.573838,48.133884
15.573837,48.133884
15.573837,48.133886
15.573837,48.133887
15.573838,48.133889
15.573841,48.133890
15.573843,48.133890
15.573845,48.133888
15.573847,48.133885
15.573849,48.133883
15.573853,48.133883
15.573858,48.133884
15.573860,48.133882
15.573863,48.133882
15.573866,48.133882
15.573866,48.133884
15.573867,48.133884
15.573865,48.133882
15.573865,48.133881
15.573864,48.133882
15.573863,48.133883
15.573861,48.133884
15.573859,48.133885
15.573856,48.133886
15.573854,48.133886
15.573851,48.133886
15.573849,48.133887
15.573846,48.133886
15.573844,48.133884
15.573844,48.133883
15.573844,48.133882
15.573844,48.133881
15.573846,48.133881
15.573847,48.133881
15.573849,48.133881
15.573851,48.133881
15.573853,48.133880
15.573854,48.133880
15.573854,48.133881
15.573852,48.133882
15.573852,48.133883
15.573854,48.133883
15.573855,48.133883
15.573858,48.133883
15.573860,48.133883
15.573862,48.133883
15.573865,48.133884
15.573866,48.133884
15.573867,48.133884
15.573869,48.133883
15.573869,48.133883
15.573870,48.133883
15.573870,48.133882
15.573871,48.133881
15.573871,48.133881
15.573870,48.133881
15.573870,48.133880
15.573870,48.133879
15.573870,48.133878
15.573870,48.133878
15.573871,48.133877
15.573871,48.133876
15.573871,48.133875
15.573871,48.133875
15.573870,48.133876
15.573868,48.133876
15.573867,48.133877
15.573865,48.133877
15.573864,48.133878
15.573864,48.133879
15.573863,48.133879
15.573861,48.133880
15.573859,48.133879
15.573857,48.133883
15.573852,48.133879
15.573848,48.133878
15.573843,48.133874
15.573838,48.133873
15.573831,48.133871
15.573823,48.133865
15.573825,48.133869
15.573824,48.133868
15.573826,48.133870
15.573826,48.133868
15.573831,48.133868
15.573835,48.133868
15.573841,48.133864
15.573849,48.133864
15.573856,48.133865
15.573859,48.133865
15.573860,48.133865
15.573852,48.133864
15.573845,48.133863
15.573845,48.133860
15.573838,48.133860
15.573828,48.133861
15.573823,48.133862
15.573817,48.133862
15.573813,48.133863
15.573814,48.133862
15.573813,48.133862
15.573818,48.133862
15.573822,48.133861
15.573817,48.133864
15.573818,48.133864
15.573820,48.133865
15.573819,48.133865
15.573822,48.133862
15.573827,48.133860
15.573830,48.133859
15.573836,48.133856
15.573843,48.133855
15.573842,48.133856
15.573844,48.133856
15.573844,48.133858
15.573847,48.133858
15.573846,48.133859
15.573845,48.133860
15.573845,48.133861
15.573844,48.133862
15.573843,48.133861
15.573843,48.133861
15.573842,48.133862
15.573841,48.133862
15.573839,48.133863
15.573838,48.133864
15.573836,48.133865
15.573834,48.133867
15.573832,48.133868
15.573831,48.133868
15.573832,48.133868
15.573832,48.133870
15.573833,48.133871
15.573834,48.133872
15.573835,48.133873
15.573836,48.133873
15.573836,48.133872
15.573838,48.133872
15.573841,48.133872
15.573844,48.133873
15.573847,48.133873
15.573848,48.133873
15.573849,48.133873
15.573848,48.133872
15.573849,48.133869
15.573848,48.133868
15.573847,48.133866
15.573845,48.133865
15.573843,48.133865
15.573840,48.133865
15.573836,48.133866
15.573833,48.133868
15.573830,48.133868
15.573825,48.133868
15.573822,48.133869
15.573818,48.133871
15.573816,48.133872
15.573815,48.133872
15.573814,48.133873
15.573814,48.133873
15.573813,48.133874
15.573812,48.133875
15.573812,48.133876
15.573813,48.133876
15.573813,48.133878
15.573813,48.133879
15.573814,48.133879
15.573814,48.133879
15.573814,48.133878
15.573815,48.133878
15.573813,48.133879
15.573812,48.133878
15.573810,48.133878
15.573809,48.133878
15.573809,48.133877
15.573807,48.133878
15.573806,48.133879
15.573804,48.133879
15.573804,48.133879
15.573802,48.133879
15.573803,48.133878
15.573804,48.133878
15.573808,48.133875
15.573816,48.133872
15.573817,48.133872
15.573816,48.133872
15.573809,48.133875
15.573810,48.133876
15.573805,48.133879
15.573799,48.133883
15.573798,48.133885
15.573800,48.133886
15.573804,48.133886
15.573805,48.133885
15.573803,48.133887
15.573805,48.133890
15.573800,48.133894
15.573799,48.133895
15.573800,48.133893
15.573799,48.133893
15.573798,48.133892
15.573798,48.133891
15.573801,48.133889
15.573802,48.133888
15.573802,48.133888
15.573804,48.133885
15.573804,48.133884
15.573804,48.133883
15.573804,48.133883
15.573804,48.133882
15.573802,48.133880
15.573801,48.133878
15.573802,48.133876
15.573802,48.133874
15.573801,48.133873
15.573800,48.133871
15.573798,48.133872
15.573799,48.133871
15.573799,48.133871
15.573797,48.133870
15.573795,48.133870
15.573795,48.133869
15.573795,48.133869
15.573795,48.133868
15.573794,48.133868
15.573792,48.133871
15.573794,48.133871
15.573797,48.133872
15.573796,48.133874
15.573794,48.133876
15.573792,48.133876
15.573793,48.133874
15.573794,48.133871
15.573792,48.133869
15.573794,48.133868
15.573794,48.133868
15.573792,48.133868
15.573792,48.133869
15.573793,48.133872
15.573792,48.133874
15.573794,48.133874
15.573792,48.133873
15.573794,48.133871
15.573790,48.133868
15.573788,48.133866
15.573788,48.133863
15.573785,48.133862
15.573784,48.133862
15.573777,48.133862
15.573775,48.133860
15.573775,48.133860
15.573779,48.133860
15.573783,48.133860
15.573783,48.133858
15.573778,48.133859
15.573782,48.133861
15.573778,48.133862
15.573775,48.133862
15.573769,48.133858
15.573771,48.133859
15.573779,48.133861
15.573781,48.133859
15.573782,48.133858
15.573779,48.133856
15.573782,48.133853
15.573780,48.133851
15.573782,48.133852
15.573777,48.133851
15.573775,48.133847
15.573773,48.133844
15.573778,48.133845
15.573779,48.133847
15.573783,48.133847
15.573784,48.133846
15.573787,48.133845
15.573790,48.133845
15.573790,48.133843
15.573792,48.133841
15.573795,48.133840
15.573796,48.133840
15.573797,48.133839
15.573797,48.133838
15.573797,48.133836
15.573797,48.133834
15.573797,48.133833
15.573798,48.133831
15.573799,48.133829
15.573799,48.133826
15.573799,48.133825
15.573798,48.133825
15.573797,48.133824
15.573796,48.133824
15.573795,48.133824
15.573794,48.133825
15.573793,48.133825
15.573793,48.133826
15.573794,48.133828
15.573794,48.133829
15.573794,48.133831
15.573793,48.133832
15.573793,48.133832
15.573792,48.133833
15.573792,48.133833
15.573792,48.133834
15.573792,48.133836
15.573791,48.133836
15.573791,48.133837
15.573791,48.133837
15.573793,48.133837
15.573794,48.133837
15.573795,48.133839
15.573794,48.133839
15.573794,48.133841
15.573793,48.133842
15.573792,48.133844
15.573791,48.133845
15.573790,48.133847
15.573789,48.133849
15.573788,48.133851
15.573788,48.133852
15.573788,48.133854
15.573788,48.133854
15.573788,48.133856
15.573788,48.133856
15.573788,48.133857
15.573787,48.133858
15.573786,48.133859
15.573785,48.133861
15.573784,48.133862
15.573784,48.133863
15.573784,48.133864
15.573785,48.133865
15.573785,48.133866
15.573785,48.133867
15.573785,48.133868
15.573783,48.133870
15.573782,48.133871
15.573780,48.133871
15.573779,48.133871
15.573778,48.133872
15.573778,48.133872
15.573777,48.133872
15.573777,48.133873
15.573777,48.133872
15.573777,48.133872
15.573778,48.133871
15.573778,48.133871
15.573779,48.133870
